time,value,variable,signal
13.18333,13.89115,Oxygen forcing,0.05075540202333528
13.350000000000001,13.885810000000003,Oxygen forcing,0.05056716838802926
13.51667,13.788089999999999,Oxygen forcing,0.04712256336141555
13.68333,13.438989999999999,Oxygen forcing,0.03481687757763748
13.850000000000001,13.532730000000003,Oxygen forcing,0.03812118862138255
14.01667,13.33036,Oxygen forcing,0.030987697839190656
14.18333,13.20518,Oxygen forcing,0.02657513483027246
14.350000000000001,13.37897,Oxygen forcing,0.0327011879163876
14.51667,12.750400000000003,Oxygen forcing,0.010544256054143667
14.68333,13.22032,Oxygen forcing,0.02710881596108422
14.850000000000001,13.350330000000001,Oxygen forcing,0.031691635235644555
15.01667,13.17754,Oxygen forcing,0.02560083189396875
15.18333,12.80997,Oxygen forcing,0.012644083330395817
15.350000000000001,13.17629,Oxygen forcing,0.02555676971341954
15.51667,13.466190000000003,Oxygen forcing,0.03577567062638802
15.68333,13.12698,Oxygen forcing,0.023818604815115045
15.850000000000001,12.82471,Oxygen forcing,0.013163664563431867
16.01667,12.711279999999999,Oxygen forcing,0.009165286051676042
16.18333,12.743659999999998,Oxygen forcing,0.010306672776622281
16.35,12.77455,Oxygen forcing,0.011395537382353932
16.51667,12.720019999999998,Oxygen forcing,0.00947336881807597
16.68333,12.451270000000001,Oxygen forcing,0
16.85,12.57382,Oxygen forcing,0.004319856181042638
17.01667,12.76157,Oxygen forcing,0.010937995699531172
17.033329999999996,13.90332,Oxygen forcing,0.05118439141316225
17.06666999999999,13.564160000000001,Oxygen forcing,0.03922908808911136
17.1,13.828359999999998,Oxygen forcing,0.04854207056998827
17.13333,16.39422,Oxygen forcing,0.13898797983714617
17.16667,18.800329999999995,Oxygen forcing,0.2238027424301172
17.33333,26.984539999999992,Oxygen forcing,0.5122940533681127
17.5,32.53161,Oxygen forcing,0.7078268532553139
17.66667,34.57643,Oxygen forcing,0.7799062356797913
17.83333,35.16506000000001,Oxygen forcing,0.800655292749128
18,35.02374000000001,Oxygen forcing,0.7956737988649586
18.16667,35.650459999999995,Oxygen forcing,0.8177655186999893
18.33333,36.15552,Oxygen forcing,0.835568754626529
18.5,36.585620000000006,Oxygen forcing,0.8507296697098948
18.66667,36.4996,Oxygen forcing,0.8476974866932215
18.83333,36.61265,Oxygen forcing,0.8516824703020903
19,37.15581,Oxygen forcing,0.8708287214917693
19.16667,37.48146,Oxygen forcing,0.8823078007684444
19.33333,37.186530000000005,Oxygen forcing,0.8719115936409463
19.5,37.069790000000005,Oxygen forcing,0.8677965384750962
19.66667,37.52570000000001,Oxygen forcing,0.8838672494624417
19.83333,37.410180000000004,Oxygen forcing,0.8797951989848075
20,37.36349,Oxygen forcing,0.8781493884169339
20.16667,37.828,Oxygen forcing,0.8945232472064578
20.33333,38.102030000000006,Oxygen forcing,0.9041827346751738
20.5,37.873459999999994,Oxygen forcing,0.8961257005886705
20.66667,37.86117,Oxygen forcing,0.8956924812295111
20.83333,37.81325,Oxygen forcing,0.8940033134759772
21,38.43874,Oxygen forcing,0.9160516761253482
21.16667,38.50264,Oxygen forcing,0.9183041347950227
21.33333,38.16593000000001,Oxygen forcing,0.9064351933448486
21.5,38.310939999999995,Oxygen forcing,0.9115467587859986
21.66667,38.59358,Oxygen forcing,0.9215097465543376
21.83333,38.42645,Oxygen forcing,0.9156184567661885
22,38.66608,Oxygen forcing,0.9240653530261905
22.16667,38.335510000000006,Oxygen forcing,0.9124128450068739
22.33333,38.14258,Oxygen forcing,0.9056121118121894
22.5,38.72506000000001,Oxygen forcing,0.926144382953224
22.66667,38.9266,Oxygen forcing,0.9332486164475308
22.83333,38.362550000000006,Oxygen forcing,0.913365998096514
23,38.47929,Oxygen forcing,0.9174810532623637
23.16667,39.84455,Oxygen forcing,0.9656061193556346
23.33333,40.00676,Oxygen forcing,0.9713239804011421
23.5,40.21813000000001,Oxygen forcing,0.9787747188832884
23.66667,40.4,Oxygen forcing,0.9851855899044731
23.83333,40.06452,Oxygen forcing,0.9733600056399592
24,40.82027,Oxygen forcing,1
0,20.847799999999996,Eh recovery,0.47652080850574907
7.91389e-4,4.21887,Eh recovery,0.44775911306714766
0.10826000000000002,-6.067579999999999,Eh recovery,0.4299674847396244
0.12493000000000001,-13.828959999999999,Eh recovery,0.4165432627516039
0.14159,-20.26126,Eh recovery,0.4054178413583023
0.15826000000000004,-26.879650000000005,Eh recovery,0.3939705553649229
0.17493000000000003,-34.44059,Eh recovery,0.3808930179942358
0.19159,-42.464110000000005,Eh recovery,0.36701539396277216
0.20826000000000003,-51.03416,Eh recovery,0.35219248184554114
0.22493,-59.78045,Eh recovery,0.33706474186481566
0.2416,-68.5934,Eh recovery,0.3218217055530612
0.25826000000000005,-77.56302,Eh recovery,0.30630769000064817
0.27493,-86.37769,Eh recovery,0.29106167874605887
0.2916000000000001,-94.76089,Eh recovery,0.27656194573853027
0.30826,-102.53376,Eh recovery,0.26311785044052594
0.32493,-109.62903999999999,Eh recovery,0.2508457269538314
0.34159999999999996,-116.14462000000002,Eh recovery,0.23957626297955023
0.35825999999999997,-122.12005,Eh recovery,0.2292410521286607
0.37494,-127.57222,Eh recovery,0.21981088115437197
0.3916,-132.56871,Eh recovery,0.21116886247716193
0.40827,-137.15548,Eh recovery,0.20323550285709535
0.42494000000000004,-141.40461,Eh recovery,0.19588613143397768
0.44161,-145.33537,Eh recovery,0.18908741847035118
0.45827,-148.97455999999997,Eh recovery,0.18279301020576635
0.47494000000000003,-152.35217000000003,Eh recovery,0.17695103539858534
0.49161000000000005,-155.49236000000002,Eh recovery,0.17151970647968667
0.5082799999999998,-160.46642000000003,Eh recovery,0.16291648313258436
0.52494,-165.03865000000002,Eh recovery,0.15500827215717966
0.54161,-169.45815000000005,Eh recovery,0.14736422572780025
0.55828,-173.69802,Eh recovery,0.14003087056668875
0.5749400000000001,-177.79699,Eh recovery,0.13294121857152347
0.59161,-181.79895000000002,Eh recovery,0.1260193568114784
0.6082799999999999,-185.69538,Eh recovery,0.11928002163129368
0.62495,-189.50945000000002,Eh recovery,0.1126831377835953
0.64161,-193.24363999999997,Eh recovery,0.1062244158159239
0.65828,-196.89529000000002,Eh recovery,0.09990845651196566
0.6749499999999999,-200.27192,Eh recovery,0.09406817673035349
0.69162,-203.48975000000002,Eh recovery,0.08850256027558487
0.7082899999999999,-206.5654,Eh recovery,0.08318286089770942
0.72495,-209.45797000000002,Eh recovery,0.07817981996995065
0.7416199999999998,-212.14453999999998,Eh recovery,0.07353308033520072
0.75829,-214.63371999999998,Eh recovery,0.06922774998310602
0.77496,-216.93153,Eh recovery,0.06525341661374469
0.7916199999999999,-219.05429,Eh recovery,0.06158185286254449
0.8082899999999998,-220.99474999999998,Eh recovery,0.05822559845947779
0.82496,-222.76676999999998,Eh recovery,0.055160680900073165
0.8416200000000001,-224.36003000000002,Eh recovery,0.05240494984133953
0.8582900000000001,-225.76166999999998,Eh recovery,0.04998064816982128
0.8749600000000001,-226.97609,Eh recovery,0.047880165566638336
0.89163,-228.04616,Eh recovery,0.04602935331125065
0.90829,-228.97923,Eh recovery,0.04441549871189301
0.92496,-229.79900999999998,Eh recovery,0.04299759252751097
0.9416300000000001,-230.53346,Eh recovery,0.041727274640859145
0.95829,-231.19882,Eh recovery,0.04057645605679941
0.97497,-231.79071,Eh recovery,0.039552712501853104
0.99163,-232.34867,Eh recovery,0.038587654883177565
1.0083,-232.85820000000004,Eh recovery,0.037706362660717564
1.0249699999999997,-233.32534000000004,Eh recovery,0.03689838894219278
1.0416399999999997,-233.754,Eh recovery,0.036156970921507776
1.0583,-234.14997999999997,Eh recovery,0.0354720768146845
1.07497,-234.51926999999998,Eh recovery,0.03483334621033886
1.0916399999999997,-234.87154999999998,Eh recovery,0.034224036406935346
1.1083,-235.20173,Eh recovery,0.03365295115972355
1.12497,-235.51172,Eh recovery,0.03311678689846247
1.14164,-235.80620000000002,Eh recovery,0.032607449011252655
1.1583100000000002,-236.08812000000003,Eh recovery,0.03211983512520882
1.17498,-236.32286000000002,Eh recovery,0.0317138246129716
1.19164,-236.55030000000002,Eh recovery,0.0313204403116031
1.2083199999999998,-236.77242,Eh recovery,0.03093625757760748
1.22498,-236.98630000000003,Eh recovery,0.030566326895332157
1.2416499999999997,-237.19449999999998,Eh recovery,0.030206220442883604
1.2583199999999999,-237.39417,Eh recovery,0.02986086763135416
1.27498,-237.58284000000003,Eh recovery,0.029534540617024204
1.29165,-237.76479999999998,Eh recovery,0.029219819338986087
1.30832,-237.9399,Eh recovery,0.02891696323992863
1.32499,-238.10754,Eh recovery,0.0286270100906083
1.34165,-238.26913,Eh recovery,0.02834752112974772
1.35832,-238.42708000000002,Eh recovery,0.02807432797814218
1.37499,-238.57881,Eh recovery,0.027811893050044067
1.39166,-238.7232,Eh recovery,0.027562153517531794
1.4083199999999998,-238.86234000000005,Eh recovery,0.027321494479137346
1.4249899999999998,-238.99579,Eh recovery,0.027090676966748994
1.4416599999999997,-239.13017,Eh recovery,0.026858250909688255
1.4583299999999997,-239.26682,Eh recovery,0.02662189861993269
1.4749999999999999,-239.39886,Eh recovery,0.02639351986882162
1.4916699999999998,-239.52861000000001,Eh recovery,0.026169101942763926
1.50834,-239.65106,Eh recovery,0.02595731022757501
1.52501,-239.76922,Eh recovery,0.025752938573293898
1.5416699999999999,-239.88276000000002,Eh recovery,0.025556557753836504
1.55834,-239.99749000000003,Eh recovery,0.025358118689045746
1.57501,-240.10894000000002,Eh recovery,0.025165352771056325
1.59168,-240.21803,Eh recovery,0.024976668751375174
1.60835,-240.32132000000004,Eh recovery,0.02479801651567183
1.62501,-240.42555000000002,Eh recovery,0.024617738439117014
1.64168,-240.5241,Eh recovery,0.02444728459238882
1.6583500000000002,-240.62071,Eh recovery,0.024280186204439433
1.67502,-240.71465999999995,Eh recovery,0.024117688600176553
1.69169,-240.80431000000002,Eh recovery,0.02396262835300055
1.70835,-240.89115,Eh recovery,0.023812428332200174
1.7250299999999998,-240.97852,Eh recovery,0.02366131161389837
1.7416899999999997,-241.06159,Eh recovery,0.02351763225268364
1.75836,-241.14266999999998,Eh recovery,0.02337739483114411
1.7750299999999999,-241.21841,Eh recovery,0.023246393569335902
1.7916999999999998,-241.29423,Eh recovery,0.023115253938093567
1.80837,-241.36684000000002,Eh recovery,0.022989666380397577
1.82504,-241.43855000000002,Eh recovery,0.022865635478836143
1.84171,-241.5101,Eh recovery,0.022741881316143103
1.85837,-241.58040000000003,Eh recovery,0.022620289175858996
1.87504,-241.65029,Eh recovery,0.022499406178925128
1.89171,-241.71818,Eh recovery,0.022381982417845735
1.90838,-241.78449999999998,Eh recovery,0.02226727415691206
1.9250399999999999,-241.85049000000004,Eh recovery,0.02215313666989426
1.9417099999999998,-241.91464,Eh recovery,0.02204218167986273
1.95838,-241.98071000000002,Eh recovery,0.021927905823410806
1.97505,-242.04595999999998,Eh recovery,0.021815048253659312
1.9917199999999997,-242.11204,Eh recovery,0.02170075510102811
2.00839,-242.17772,Eh recovery,0.02158715379556787
2.0250499999999994,-242.27627999999999,Eh recovery,0.0214166826526604
2.04172,-242.36136000000002,Eh recovery,0.021269526759411878
2.05839,-242.43518,Eh recovery,0.021141846364024015
2.0750599999999997,-242.50851,Eh recovery,0.021015013481420465
2.09173,-242.5776,Eh recovery,0.02089551417882838
2.1084,-242.64455999999996,Eh recovery,0.020779698962421322
2.1250599999999995,-242.71257999999997,Eh recovery,0.02066205035101132
2.14173,-242.78164999999998,Eh recovery,0.020542585640777735
2.1584,-242.85002000000003,Eh recovery,0.020424331663093154
2.1750699999999994,-242.92039000000003,Eh recovery,0.0203026184495542
2.19174,-242.99318,Eh recovery,0.02017671956063141
2.20841,-243.06909,Eh recovery,0.020045424263775626
2.22507,-243.1443,Eh recovery,0.019915339699468893
2.24174,-243.22186,Eh recovery,0.019781190533033163
2.25841,-243.29937999999999,Eh recovery,0.019647110551314545
2.27508,-243.37858,Eh recovery,0.01951012481147815
2.29175,-243.45149000000004,Eh recovery,0.019384018368403973
2.3084199999999995,-243.51823000000002,Eh recovery,0.01926858366794088
2.3250799999999994,-243.5833,Eh recovery,0.01915603742941624
2.3417499999999998,-243.64601,Eh recovery,0.01904757308919987
2.3584199999999997,-243.70892,Eh recovery,0.018938762825397998
2.3750899999999997,-243.76981999999998,Eh recovery,0.018833429093629922
2.3917599999999997,-243.82907,Eh recovery,0.018730949231441692
2.40842,-243.88435,Eh recovery,0.01863533595242457
2.42509,-243.94117,Eh recovery,0.01853705906179956
2.4417599999999995,-243.99674000000002,Eh recovery,0.01844094419358353
2.4584299999999994,-244.05271000000002,Eh recovery,0.018344137478196635
2.4750899999999993,-244.10706,Eh recovery,0.018250132743851902
2.4917699999999994,-244.16230000000002,Eh recovery,0.018154588649551842
2.50844,-244.21617999999998,Eh recovery,0.018061396835632917
2.5251,-244.27078999999998,Eh recovery,0.017966942400627062
2.54177,-244.32750000000004,Eh recovery,0.01786885576797391
2.5584499999999997,-244.38309,Eh recovery,0.017772706307399425
2.57512,-244.43943000000002,Eh recovery,0.01767525963337945
2.59179,-244.49269,Eh recovery,0.01758314018257535
2.6084499999999995,-244.5489,Eh recovery,0.01748591835888594
2.6251300000000004,-244.60528,Eh recovery,0.017388402500148902
2.64179,-244.65890000000002,Eh recovery,0.017295660386890954
2.6584599999999994,-244.71138,Eh recovery,0.01720489003807013
2.67513,-244.76524,Eh recovery,0.017111732816509666
2.69179,-244.81695000000002,Eh recovery,0.017022294273492736
2.70846,-244.86832000000004,Eh recovery,0.016933443800571057
2.7251300000000005,-244.91752,Eh recovery,0.016848346598551566
2.7418,-244.96815,Eh recovery,0.016760776042896046
2.75847,-245.01650999999998,Eh recovery,0.016677131719935397
2.77514,-245.06474999999998,Eh recovery,0.016593694951125986
2.7918099999999995,-245.11199,Eh recovery,0.016511987800243755
2.8084699999999994,-245.16154999999998,Eh recovery,0.016426267935770417
2.8251399999999998,-245.20887,Eh recovery,0.016344422415454016
2.8418099999999997,-245.25468999999998,Eh recovery,0.016265171322028493
2.8584799999999997,-245.29941,Eh recovery,0.016187822808322882
2.8751399999999996,-245.34427,Eh recovery,0.016110232148107483
2.8918099999999995,-245.38770000000002,Eh recovery,0.01603511484152797
2.90848,-245.43105,Eh recovery,0.015960135904382725
2.9251499999999995,-245.47018,Eh recovery,0.015892455954890337
2.9418099999999994,-245.51273,Eh recovery,0.01581886071208682
2.9584799999999998,-245.55609,Eh recovery,0.01574386447876225
2.9751499999999997,-245.59772,Eh recovery,0.015671860484451797
2.9918199999999997,-245.63693,Eh recovery,0.015604042165525234
3.00848,-245.67873,Eh recovery,0.015531744136167158
3.02515,-245.71893,Eh recovery,0.015462213495492639
3.04182,-245.75622,Eh recovery,0.015397716042986325
3.0584899999999995,-245.78934,Eh recovery,0.015340431097236575
3.0751499999999994,-245.82502000000002,Eh recovery,0.015278718329593096
3.0918199999999993,-245.85660000000001,Eh recovery,0.015224096995451285
3.10849,-245.88746000000003,Eh recovery,0.01517072098621703
3.12516,-245.91779,Eh recovery,0.015118261674484301
3.14182,-245.95129000000003,Eh recovery,0.015060319473922144
3.15849,-245.98287000000002,Eh recovery,0.015005698139780333
3.17516,-246.01491,Eh recovery,0.014950281181392041
3.1918199999999994,-246.04716,Eh recovery,0.014894501003238964
3.20849,-246.08181000000002,Eh recovery,0.014834569742060504
3.22516,-246.11478999999997,Eh recovery,0.014777526942820644
3.24182,-246.14853,Eh recovery,0.014719169633955968
3.25849,-246.18275,Eh recovery,0.014659982108486255
3.27516,-246.21732,Eh recovery,0.014600189216742016
3.29183,-246.25038,Eh recovery,0.014543008048067884
3.3084899999999995,-246.28295,Eh recovery,0.014486674392178116
3.3251599999999994,-246.31564999999998,Eh recovery,0.014430115885957835
3.3418299999999994,-246.35105000000004,Eh recovery,0.014368887411333887
3.3584899999999998,-246.38563000000002,Eh recovery,0.01430907722341042
3.3751599999999997,-246.41862,Eh recovery,0.014252017127991233
3.3918299999999997,-246.45081000000002,Eh recovery,0.014196340726913774
3.4085,-246.48539000000002,Eh recovery,0.014136530538990258
3.42516,-246.51734000000002,Eh recovery,0.014081269246215366
3.4418299999999995,-246.55195,Eh recovery,0.014021407169754066
3.4584999999999995,-246.58656,Eh recovery,0.013961545093292766
3.4751699999999994,-246.622,Eh recovery,0.013900247433951806
3.4918399999999994,-246.65494999999999,Eh recovery,0.013843256523249728
3.50851,-246.68872000000002,Eh recovery,0.01378484732584722
3.52517,-246.72232000000002,Eh recovery,0.013726732163492383
3.5418399999999997,-246.75808,Eh recovery,0.01366488102641478
3.55851,-246.79258,Eh recovery,0.013605209207925486
3.57518,-246.82752000000002,Eh recovery,0.013544776357548118
3.5918399999999995,-246.86187,Eh recovery,0.013485363981747892
3.60851,-246.89977,Eh recovery,0.013419811462306029
3.62518,-246.93394,Eh recovery,0.013360710417732654
3.6418399999999997,-246.96805,Eh recovery,0.013301713150234947
3.65851,-247.00173,Eh recovery,0.013243459618445938
3.67518,-247.0408,Eh recovery,0.013175883446029215
3.6918499999999996,-247.07874999999999,Eh recovery,0.013110244445690962
3.7085200000000005,-247.11824000000001,Eh recovery,0.01304194183374472
3.72518,-247.16122000000001,Eh recovery,0.012967602855232508
3.7418499999999995,-247.20702,Eh recovery,0.01288838635416554
3.75852,-247.25187,Eh recovery,0.012810812990129419
3.77519,-247.29751,Eh recovery,0.012731873227930797
3.7918499999999997,-247.34146,Eh recovery,0.012655856520029133
3.80852,-247.38484000000003,Eh recovery,0.012580825694346006
3.82519,-247.42798000000002,Eh recovery,0.012506209976965449
3.8418499999999995,-247.4699,Eh recovery,0.012433704393456138
3.8585199999999995,-247.51402,Eh recovery,0.0123573936505069
3.8751899999999995,-247.55630000000002,Eh recovery,0.012284265404543688
3.891859999999999,-247.59619,Eh recovery,0.01221527094542663
3.90852,-247.63806,Eh recovery,0.012142851842813659
3.92519,-247.6789,Eh recovery,0.012072214246665706
3.9418599999999997,-247.71978999999996,Eh recovery,0.012001490169621465
3.95853,-247.75965,Eh recovery,0.011932547599042142
3.97519,-247.79896,Eh recovery,0.01186455631832285
3.9918599999999995,-247.8385,Eh recovery,0.011796167225480271
4.0085299999999995,-247.8775,Eh recovery,0.011728712126318442
4.025199999999999,-247.91589,Eh recovery,0.011662312094092214
4.04186,-247.95404000000002,Eh recovery,0.011596327170168456
4.058529999999999,-247.99325000000002,Eh recovery,0.011528508851241893
4.0752,-248.03114000000002,Eh recovery,0.011462973627979258
4.09187,-248.06845,Eh recovery,0.011398441583114437
4.108529999999999,-248.10470999999998,Eh recovery,0.011335725637073241
4.1251999999999995,-248.14069999999998,Eh recovery,0.011273476687872349
4.14187,-248.17718,Eh recovery,0.01121038022588709
4.158529999999999,-248.21320999999998,Eh recovery,0.011148062091969134
4.1752,-248.24829,Eh recovery,0.011087387095081976
4.19187,-248.28279,Eh recovery,0.011027715276592633
4.20854,-248.31843000000003,Eh recovery,0.010966071693666216
4.2252,-248.35354999999998,Eh recovery,0.010905327512062093
4.2418700000000005,-248.38863000000003,Eh recovery,0.010844652515174887
4.25854,-248.42289000000002,Eh recovery,0.01078539580498811
4.2752,-248.45662000000002,Eh recovery,0.010727055792302763
4.29187,-248.48987,Eh recovery,0.010669545996222501
4.308539999999999,-248.51973999999998,Eh recovery,0.010617882308736252
4.325209999999999,-248.55253000000002,Eh recovery,0.010561168136902423
4.34187,-248.58585000000002,Eh recovery,0.010503537267567217
4.358539999999999,-248.61902999999998,Eh recovery,0.010446148544741898
4.37521,-248.65126,Eh recovery,0.01039040295894733
4.39188,-248.68432,Eh recovery,0.010333221790273196
4.40855,-248.71656999999996,Eh recovery,0.010277441612120219
4.42521,-248.74925,Eh recovery,0.010220917698258395
4.44188,-248.78311,Eh recovery,0.010162352835242484
4.45855,-248.81605000000002,Eh recovery,0.010105379220719588
4.475210000000001,-248.85000000000002,Eh recovery,0.010046658692090225
4.49188,-248.88408,Eh recovery,0.009987713313130352
4.50855,-248.91678,Eh recovery,0.009931154806910071
4.52522,-248.94749000000002,Eh recovery,0.009878038240364885
4.54189,-248.97743000000003,Eh recovery,0.009826253479623693
4.558549999999999,-249.00477999999998,Eh recovery,0.009778948429314115
4.57522,-249.02755000000002,Eh recovery,0.009739565029111094
4.59189,-249.05128000000002,Eh recovery,0.009698521195697998
4.608549999999999,-249.07425999999998,Eh recovery,0.00965877457573039
4.625219999999999,-249.09699,Eh recovery,0.00961946036024448
4.64189,-249.12,Eh recovery,0.00957966185173899
4.658549999999999,-249.14479999999998,Eh recovery,0.009536767327143814
4.67523,-249.17041,Eh recovery,0.009492471812027482
4.691889999999999,-249.19659,Eh recovery,0.009447190414692714
4.70856,-249.21845000000002,Eh recovery,0.009409380966803476
4.72523,-249.24378999999996,Eh recovery,0.009365552448527645
4.7419,-249.27194999999998,Eh recovery,0.009316846407696911
4.75856,-249.29817,Eh recovery,0.00927149582564498
4.7752300000000005,-249.32435,Eh recovery,0.009226214428310162
4.7919,-249.35215000000005,Eh recovery,0.009178131049933182
4.80857,-249.37768,Eh recovery,0.00913397390425117
4.82524,-249.40181,Eh recovery,0.009092238223667162
4.8419099999999995,-249.42423000000002,Eh recovery,0.009053460189738715
4.858579999999999,-249.44993,Eh recovery,0.009009009009009031
4.87524,-249.47561,Eh recovery,0.008964592420637855
4.891909999999999,-249.49974,Eh recovery,0.008922856740053846
4.90858,-249.52335000000002,Eh recovery,0.008882020460791985
4.92524,-249.55068,Eh recovery,0.008834750002840912
4.94191,-249.57533,Eh recovery,0.008792114920934754
4.9585799999999995,-249.5991,Eh recovery,0.008751001902804596
4.975250000000001,-249.62105,Eh recovery,0.00871303678930196
4.99191,-249.64396999999997,Eh recovery,0.00867339394640997
5.008579999999999,-249.66592,Eh recovery,0.008635428832907282
5.02525,-249.68956999999997,Eh recovery,0.008594523368928408
5.04192,-249.71088999999998,Eh recovery,0.008557647914719926
5.058579999999999,-249.73372999999998,Eh recovery,0.008518143441262059
5.0752500000000005,-249.75638,Eh recovery,0.008478967595210322
5.09192,-249.77831,Eh recovery,0.008441037074066241
5.1085899999999995,-249.80014000000003,Eh recovery,0.008403279514714838
5.125259999999999,-249.82489,Eh recovery,0.008360471471016
5.1419299999999994,-249.84709,Eh recovery,0.008322073953031566
5.158589999999999,-249.87038,Eh recovery,0.008281791151506446
5.17526,-249.89008,Eh recovery,0.008247717678340077
5.191929999999999,-249.91351999999998,Eh recovery,0.008207175434125937
5.20859,-249.93712000000002,Eh recovery,0.008166356451043305
5.22526,-249.96097,Eh recovery,0.008125105063478974
5.24193,-249.98159,Eh recovery,0.008089440341819541
5.258589999999999,-250.00313,Eh recovery,0.008052184371667095
5.275260000000001,-250.02331,Eh recovery,0.008017280681895639
5.29193,-250.04182,Eh recovery,0.007985265454062682
5.3086,-250.06061,Eh recovery,0.007952765933210097
5.32526,-250.08139000000003,Eh recovery,0.007916824472682268
5.34193,-250.10174999999998,Eh recovery,0.007881609451684007
5.3586,-250.12229000000002,Eh recovery,0.007846083099458698
5.37526,-250.14284,Eh recovery,0.00781053945105421
5.3919299999999994,-250.16555999999997,Eh recovery,0.0077712425317476765
5.4086,-250.18833000000004,Eh recovery,0.007731859131544607
5.42527,-250.20941,Eh recovery,0.0076953987856387416
5.44194,-250.22792,Eh recovery,0.007663383557805736
5.4586,-250.24837,Eh recovery,0.0076280128711939755
5.475270000000001,-250.26749999999998,Eh recovery,0.007594925280246142
5.49194,-250.2857,Eh recovery,0.0075634462339705995
5.50861,-250.30312,Eh recovery,0.00753331628967828
5.52527,-250.32038000000003,Eh recovery,0.007503463084254306
5.54194,-250.33877,Eh recovery,0.007471655410572634
5.55861,-250.35750000000004,Eh recovery,0.007439259666795615
5.57528,-250.37419,Eh recovery,0.007410392343590277
5.59195,-250.39236000000002,Eh recovery,0.007378965185852519
5.60862,-250.40877,Eh recovery,0.007350582155666761
5.625279999999999,-250.42436,Eh recovery,0.007323617412181288
5.64195,-250.44014,Eh recovery,0.0072963240412896365
5.65862,-250.45869000000002,Eh recovery,0.007264239628739569
5.67529,-250.47768,Eh recovery,0.007231394184301575
5.691949999999999,-250.4958,Eh recovery,0.0072000535074602055
5.70862,-250.51149999999998,Eh recovery,0.007172898506002776
5.72529,-250.52863000000002,Eh recovery,0.007143270150909314
5.74195,-250.54465999999996,Eh recovery,0.007115544375535964
5.75862,-250.55888000000002,Eh recovery,0.007090949208610708
5.775290000000001,-250.57338,Eh recovery,0.00706586974866597
5.79196,-250.59034000000003,Eh recovery,0.0070365354286201325
5.80862,-250.60735,Eh recovery,0.007007114627678054
5.825289999999999,-250.62381,Eh recovery,0.006978645116595907
5.84196,-250.64136,Eh recovery,0.006948290321973075
5.85863,-250.65947,Eh recovery,0.006916966941310983
5.87529,-250.67604,Eh recovery,0.00688830717225683
5.89196,-250.69179,Eh recovery,0.006861065689903012
5.9086300000000005,-250.70698,Eh recovery,0.006834792793588452
5.9253,-250.72288,Eh recovery,0.006807291868545516
5.94196,-250.73778,Eh recovery,0.0067815205614298645
5.95863,-250.75111,Eh recovery,0.006758464754459887
5.975300000000001,-250.76386999999997,Eh recovery,0.0067363948297085455
5.99197,-250.77750999999998,Eh recovery,0.006712802841181154
6.00863,-250.79173,Eh recovery,0.006688207674255947
6.0253,-250.80550000000002,Eh recovery,0.006664390835397994
6.04197,-250.8178,Eh recovery,0.006643116534893134
6.05863,-250.82923000000002,Eh recovery,0.006623347001984899
6.0753,-250.84044000000003,Eh recovery,0.006603957985020676
6.09197,-250.85334000000003,Eh recovery,0.006581645913759445
6.10864,-250.86709000000002,Eh recovery,0.006557863667260097
6.125299999999999,-250.88062000000002,Eh recovery,0.006534461936704711
6.14197,-250.8936,Eh recovery,0.006512011496009357
6.15864,-250.90714000000003,Eh recovery,0.006488592469274645
6.1753,-250.92066,Eh recovery,0.006465208034898587
6.1919699999999995,-250.93484999999998,Eh recovery,0.006440664756511263
6.20864,-250.94957999999997,Eh recovery,0.006415187484443235
6.2253099999999995,-250.96305999999998,Eh recovery,0.006391872234784189
6.24197,-250.97557999999998,Eh recovery,0.006370217418335317
6.25864,-250.98658,Eh recovery,0.006351191621135779
6.27531,-250.9978,Eh recovery,0.006331785307992278
6.29198,-251.00813000000002,Eh recovery,0.006313918354804006
6.30865,-251.01863,Eh recovery,0.006295757366568159
6.325319999999999,-251.02813000000003,Eh recovery,0.00627932599625945
6.3419799999999995,-251.03730000000002,Eh recovery,0.006263465399866808
6.35865,-251.04552999999999,Eh recovery,0.006249230644325784
6.37532,-251.05584000000002,Eh recovery,0.006231398283496018
6.391989999999999,-251.06658,Eh recovery,0.006212822186957653
6.408650000000001,-251.07869,Eh recovery,0.006191876513858923
6.42532,-251.09228000000002,Eh recovery,0.006168371006227871
6.44199,-251.10584,Eh recovery,0.0061449173871347025
6.458660000000001,-251.11963999999998,Eh recovery,0.006121048659739014
6.475320000000001,-251.13272,Eh recovery,0.006098425257250833
6.49199,-251.14565,Eh recovery,0.006076061297451819
6.50866,-251.15948,Eh recovery,0.006052140681518248
6.525329999999999,-251.17182,Eh recovery,0.006030797196296277
6.54199,-251.18584,Eh recovery,0.006006547952956527
6.55866,-251.2004,Eh recovery,0.005981364715936123
6.57533,-251.21623,Eh recovery,0.005953984864148131
6.592,-251.23167999999998,Eh recovery,0.005927262267172498
6.60866,-251.24782,Eh recovery,0.005899346233827043
6.625329999999999,-251.26264999999998,Eh recovery,0.005873695999966287
6.6419999999999995,-251.27867999999998,Eh recovery,0.005845970224592838
6.65866,-251.29414999999997,Eh recovery,0.005819213035258649
6.67533,-251.31044000000003,Eh recovery,0.005791037559224028
6.691999999999999,-251.32494000000003,Eh recovery,0.005765958099279241
6.708670000000001,-251.34047,Eh recovery,0.0057390971328694345
6.72534,-251.35498,Eh recovery,0.00571400037674537
